Timestamp,level,Component,Message
2024-01-15 10:53:38,WARN,Exporter,"Record count mismatch: expected 4926, got 4917"
2024-01-15 10:53:47,INFO,Scheduler,Job completed in 4568 seconds
2024-01-15 10:53:56,INFO,Transformer,File loaded successfully
2024-01-15 10:54:04,INFO,DataLoader,Batch 4736 processed successfully
2024-01-15 10:54:13,INFO,DataLoader,File loaded successfully
2024-01-15 10:54:22,DEBUG,Transformer,Memory usage: 4874MB
2024-01-15 10:54:30,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 10:54:39,DEBUG,DataLoader,Memory usage: 2645MB
2024-01-15 10:54:48,DEBUG,DataLoader,Query plan: sequential scan on table orders
2024-01-15 10:54:57,INFO,Transformer,File loaded successfully
2024-01-15 10:55:05,WARN,Scheduler,"Retrying connection, attempt 1713"
2024-01-15 10:55:14,INFO,Scheduler,File loaded successfully
2024-01-15 10:55:23,DEBUG,Validator,Query plan: sequential scan on table orders
2024-01-15 10:55:31,INFO,Scheduler,Checkpoint saved
2024-01-15 10:55:40,WARN,Exporter,"Partial batch processed, 4078 records skipped"
2024-01-15 10:55:49,ERROR,Scheduler,Null detected in field: user_id
2024-01-15 10:55:58,INFO,DataLoader,Connection established to source system
2024-01-15 10:56:06,ERROR,Exporter,Schema validation failed for table: orders
2024-01-15 10:56:15,INFO,Transformer,File loaded successfully
2024-01-15 10:56:24,INFO,DataLoader,Job completed in 2460 seconds
2024-01-15 10:56:32,WARN,DataLoader,"Record count mismatch: expected 2731, got 2797"
2024-01-15 10:56:41,INFO,Scheduler,Checkpoint saved
2024-01-15 10:56:50,INFO,Validator,Batch 3925 processed successfully
2024-01-15 10:56:58,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 10:57:07,DEBUG,Scheduler,Memory usage: 3789MB
2024-01-15 10:57:16,DEBUG,DataLoader,Variable state: batch_size=2453
2024-01-15 10:57:25,ERROR,Validator,Unhandled exception: KeyError('customer_id')
2024-01-15 10:57:33,INFO,Validator,Job completed in 543 seconds
2024-01-15 10:57:42,INFO,DataLoader,Job completed in 3074 seconds
2024-01-15 10:57:51,DEBUG,Scheduler,Variable state: batch_size=3192
2024-01-15 10:57:59,WARN,Validator,Deprecated config key used: legacy_mode
2024-01-15 10:58:08,INFO,Exporter,Starting data load
2024-01-15 10:58:17,DEBUG,Validator,Cache hit ratio: 4302%
2024-01-15 10:58:25,INFO,Validator,File loaded successfully
2024-01-15 10:58:34,INFO,DataLoader,Connection established to source system
2024-01-15 10:58:43,INFO,Exporter,Batch 4290 processed successfully
2024-01-15 10:58:52,ERROR,Transformer,Duplicate primary key detected: 805
2024-01-15 10:59:00,ERROR,Transformer,Null detected in field: user_id
2024-01-15 10:59:09,INFO,Scheduler,File loaded successfully
2024-01-15 10:59:18,DEBUG,Scheduler,Entering function process_batch()
2024-01-15 10:59:26,DEBUG,DataLoader,Variable state: batch_size=2560
2024-01-15 10:59:35,WARN,Validator,"Retrying connection, attempt 2629"
2024-01-15 10:59:44,INFO,Validator,Checkpoint saved
2024-01-15 10:59:53,ERROR,Validator,Null detected in field: user_id
2024-01-15 11:00:01,INFO,Scheduler,Checkpoint saved
2024-01-15 11:00:10,INFO,Validator,Checkpoint saved
2024-01-15 11:00:19,INFO,Validator,Checkpoint saved
2024-01-15 11:00:27,INFO,Scheduler,Job completed in 4429 seconds
2024-01-15 11:00:36,INFO,DataLoader,Connection established to source system
2024-01-15 11:00:45,INFO,DataLoader,Connection established to source system
2024-01-15 11:00:53,ERROR,Scheduler,Failed to write output file: permission denied
2024-01-15 11:01:02,INFO,Transformer,Batch 4371 processed successfully
2024-01-15 11:01:11,DEBUG,Exporter,Variable state: batch_size=1080
2024-01-15 11:01:20,ERROR,Exporter,Null value found in column: amount
2024-01-15 11:01:28,ERROR,Exporter,Schema validation failed for table: orders
2024-01-15 11:01:37,INFO,Scheduler,Job completed in 2978 seconds
2024-01-15 11:01:46,INFO,Validator,Job completed in 3714 seconds
2024-01-15 11:01:54,INFO,Exporter,File loaded successfully
2024-01-15 11:02:03,WARN,Transformer,Deprecated config key used: legacy_mode
2024-01-15 11:02:12,WARN,Scheduler,"Record count mismatch: expected 3324, got 877"
2024-01-15 11:02:21,INFO,DataLoader,Job completed in 4365 seconds
2024-01-15 11:02:29,INFO,Exporter,Starting data load
2024-01-15 11:02:38,INFO,Exporter,Connection established to source system
2024-01-15 11:02:47,INFO,Scheduler,Connection established to source system
2024-01-15 11:02:55,ERROR,Scheduler,Failed to write output file: permission denied
2024-01-15 11:03:04,ERROR,DataLoader,Failed to write output file: permission denied
2024-01-15 11:03:13,INFO,Scheduler,Connection established to source system
2024-01-15 11:03:21,INFO,Exporter,Starting data load
2024-01-15 11:03:30,INFO,DataLoader,Batch 4886 processed successfully
2024-01-15 11:03:39,INFO,DataLoader,File loaded successfully
2024-01-15 11:03:48,DEBUG,DataLoader,Cache hit ratio: 1223%
2024-01-15 11:03:56,WARN,Exporter,"Partial batch processed, 4735 records skipped"
2024-01-15 11:04:05,INFO,Validator,Job completed in 4672 seconds
2024-01-15 11:04:14,DEBUG,Exporter,Memory usage: 732MB
2024-01-15 11:04:22,INFO,Scheduler,Connection established to source system
2024-01-15 11:04:31,INFO,Scheduler,File loaded successfully
2024-01-15 11:04:40,DEBUG,Validator,Entering function process_batch()
2024-01-15 11:04:48,INFO,Scheduler,Connection established to source system
2024-01-15 11:04:57,INFO,Exporter,Checkpoint saved
2024-01-15 11:05:06,WARN,Transformer,"Partial batch processed, 3151 records skipped"
2024-01-15 11:05:15,DEBUG,Transformer,Memory usage: 1029MB
2024-01-15 11:05:23,INFO,DataLoader,Starting data load
2024-01-15 11:05:32,DEBUG,Transformer,Entering function process_batch()
2024-01-15 11:05:41,DEBUG,Scheduler,Query plan: sequential scan on table orders
2024-01-15 11:05:49,WARN,Scheduler,Slow query detected: 3152ms
2024-01-15 11:05:58,INFO,Exporter,Checkpoint saved
2024-01-15 11:06:07,WARN,Transformer,"Partial batch processed, 2206 records skipped"
2024-01-15 11:06:16,DEBUG,Scheduler,Memory usage: 275MB
2024-01-15 11:06:24,WARN,Validator,"Record count mismatch: expected 4754, got 3945"
2024-01-15 11:06:33,DEBUG,DataLoader,Cache hit ratio: 4313%
2024-01-15 11:06:42,WARN,DataLoader,"Partial batch processed, 4998 records skipped"
2024-01-15 11:06:50,INFO,DataLoader,Batch 4418 processed successfully
2024-01-15 11:06:59,INFO,DataLoader,Job completed in 4383 seconds
2024-01-15 11:07:08,WARN,Scheduler,Slow query detected: 4702ms
2024-01-15 11:07:16,INFO,Validator,Job completed in 1373 seconds
2024-01-15 11:07:25,ERROR,Scheduler,Failed to write output file: permission denied
2024-01-15 11:07:34,INFO,Exporter,Checkpoint saved
2024-01-15 11:07:43,INFO,Validator,Batch 224 processed successfully
2024-01-15 11:07:51,WARN,Transformer,"Partial batch processed, 630 records skipped"
2024-01-15 11:08:00,INFO,Scheduler,Job completed in 2255 seconds
2024-01-15 11:08:09,INFO,DataLoader,Checkpoint saved
2024-01-15 11:08:17,ERROR,Exporter,Connection timeout after 1437 seconds
2024-01-15 11:08:26,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 11:08:35,DEBUG,Validator,Entering function process_batch()
2024-01-15 11:08:43,DEBUG,Transformer,Query plan: sequential scan on table orders
2024-01-15 11:08:52,INFO,Exporter,Batch 1371 processed successfully
2024-01-15 11:09:01,WARN,Validator,"Record count mismatch: expected 2166, got 951"
2024-01-15 11:09:10,INFO,Exporter,Connection established to source system
2024-01-15 11:09:18,WARN,Scheduler,"Retrying connection, attempt 3112"
2024-01-15 11:09:27,WARN,Transformer,"Partial batch processed, 3562 records skipped"
2024-01-15 11:09:36,INFO,Exporter,Connection established to source system
2024-01-15 11:09:44,ERROR,DataLoader,Null value found in column: amount
2024-01-15 11:09:53,DEBUG,Exporter,Variable state: batch_size=2234
2024-01-15 11:10:02,INFO,DataLoader,Job completed in 4786 seconds
2024-01-15 11:10:11,WARN,Transformer,"Partial batch processed, 1597 records skipped"
2024-01-15 11:10:19,INFO,Transformer,Job completed in 4487 seconds
2024-01-15 11:10:28,ERROR,DataLoader,Null value found in column: amount
2024-01-15 11:10:37,WARN,Exporter,Deprecated config key used: legacy_mode
2024-01-15 11:10:45,INFO,DataLoader,File loaded successfully
2024-01-15 11:10:54,DEBUG,Transformer,Variable state: batch_size=998
2024-01-15 11:11:03,INFO,Scheduler,Starting data load
2024-01-15 11:11:11,ERROR,Transformer,Null value found in column: amount
2024-01-15 11:11:20,INFO,DataLoader,Batch 3715 processed successfully
2024-01-15 11:11:29,ERROR,Validator,Connection timeout after 1327 seconds
2024-01-15 11:11:38,INFO,DataLoader,Connection established to source system
2024-01-15 11:11:46,DEBUG,Validator,Memory usage: 1458MB
2024-01-15 11:11:55,INFO,Transformer,Checkpoint saved
2024-01-15 11:12:04,ERROR,DataLoader,Null detected in field: user_id
2024-01-15 11:12:12,INFO,DataLoader,Connection established to source system
2024-01-15 11:12:21,INFO,DataLoader,Checkpoint saved
2024-01-15 11:12:30,INFO,Exporter,Starting data load
2024-01-15 11:12:38,ERROR,Validator,Null detected in field: user_id
2024-01-15 11:12:47,WARN,Scheduler,Slow query detected: 3917ms
2024-01-15 11:12:56,INFO,DataLoader,Checkpoint saved
2024-01-15 11:13:05,INFO,Exporter,File loaded successfully
2024-01-15 11:13:13,DEBUG,Validator,Memory usage: 2481MB
2024-01-15 11:13:22,INFO,DataLoader,Job completed in 4380 seconds
2024-01-15 11:13:31,INFO,Exporter,Job completed in 1664 seconds
2024-01-15 11:13:39,WARN,Exporter,"Retrying connection, attempt 2449"
2024-01-15 11:13:48,DEBUG,Validator,Query plan: sequential scan on table orders
2024-01-15 11:13:57,ERROR,Transformer,Null value found in column: amount
2024-01-15 11:14:06,ERROR,Scheduler,Null detected in field: user_id
2024-01-15 11:14:14,INFO,Scheduler,Batch 2521 processed successfully
2024-01-15 11:14:23,WARN,Exporter,"Record count mismatch: expected 304, got 2780"
2024-01-15 11:14:32,INFO,DataLoader,Connection established to source system
2024-01-15 11:14:40,ERROR,Scheduler,Schema validation failed for table: orders
2024-01-15 11:14:49,ERROR,Transformer,Null value found in column: amount
2024-01-15 11:14:58,WARN,DataLoader,Slow query detected: 376ms
2024-01-15 11:15:06,ERROR,Transformer,Null value found in column: amount
2024-01-15 11:15:15,DEBUG,DataLoader,Query plan: sequential scan on table orders
2024-01-15 11:15:24,INFO,DataLoader,File loaded successfully
2024-01-15 11:15:33,ERROR,Transformer,Null value found in column: amount
2024-01-15 11:15:41,INFO,Exporter,Job completed in 990 seconds
2024-01-15 11:15:50,WARN,Validator,"Retrying connection, attempt 374"
2024-01-15 11:15:59,INFO,DataLoader,File loaded successfully
2024-01-15 11:16:07,ERROR,Transformer,Failed to write output file: permission denied
2024-01-15 11:16:16,INFO,Transformer,Checkpoint saved
2024-01-15 11:16:25,INFO,Scheduler,Connection established to source system
2024-01-15 11:16:34,DEBUG,DataLoader,Entering function process_batch()
2024-01-15 11:16:42,DEBUG,Scheduler,Memory usage: 3410MB
2024-01-15 11:16:51,ERROR,Transformer,Null detected in field: user_id
2024-01-15 11:17:00,WARN,Transformer,"Retrying connection, attempt 309"
2024-01-15 11:17:08,INFO,Exporter,Checkpoint saved
2024-01-15 11:17:17,INFO,DataLoader,Checkpoint saved
2024-01-15 11:17:26,INFO,Scheduler,File loaded successfully
2024-01-15 11:17:34,WARN,Exporter,"Retrying connection, attempt 2265"
2024-01-15 11:17:43,INFO,Transformer,Batch 3887 processed successfully
2024-01-15 11:17:52,INFO,DataLoader,File loaded successfully
2024-01-15 11:18:01,INFO,Validator,Job completed in 3713 seconds
2024-01-15 11:18:09,INFO,DataLoader,Checkpoint saved
2024-01-15 11:18:18,ERROR,Exporter,Unhandled exception: KeyError('customer_id')
2024-01-15 11:18:27,DEBUG,Exporter,Variable state: batch_size=4750
2024-01-15 11:18:35,INFO,Validator,Starting data load
2024-01-15 11:18:44,INFO,Transformer,Batch 3380 processed successfully
2024-01-15 11:18:53,INFO,Transformer,File loaded successfully
2024-01-15 11:19:01,WARN,Exporter,"Retrying connection, attempt 1771"
2024-01-15 11:19:10,WARN,Exporter,Deprecated config key used: legacy_mode
2024-01-15 11:19:19,ERROR,Validator,Connection timeout after 1657 seconds
2024-01-15 11:19:28,INFO,Scheduler,File loaded successfully
2024-01-15 11:19:36,INFO,Exporter,Connection established to source system
2024-01-15 11:19:45,ERROR,Transformer,Connection timeout after 4945 seconds
2024-01-15 11:19:54,ERROR,Scheduler,Null detected in field: user_id
2024-01-15 11:20:02,DEBUG,DataLoader,Query plan: sequential scan on table orders
2024-01-15 11:20:11,DEBUG,Transformer,Variable state: batch_size=3879
2024-01-15 11:20:20,INFO,Exporter,Batch 2021 processed successfully
2024-01-15 11:20:29,INFO,Scheduler,Starting data load
2024-01-15 11:20:37,DEBUG,DataLoader,Query plan: sequential scan on table orders
2024-01-15 11:20:46,DEBUG,Scheduler,Entering function process_batch()
2024-01-15 11:20:55,INFO,DataLoader,Connection established to source system
2024-01-15 11:21:03,INFO,DataLoader,Batch 3332 processed successfully
2024-01-15 11:21:12,INFO,Validator,Starting data load
2024-01-15 11:21:21,WARN,Validator,"Retrying connection, attempt 3763"
2024-01-15 11:21:29,ERROR,DataLoader,Schema validation failed for table: orders
2024-01-15 11:21:38,DEBUG,Exporter,Cache hit ratio: 3035%
2024-01-15 11:21:47,ERROR,DataLoader,Duplicate primary key detected: 580
2024-01-15 11:21:56,DEBUG,Validator,Variable state: batch_size=268
2024-01-15 11:22:04,INFO,Validator,Batch 4444 processed successfully
2024-01-15 11:22:13,ERROR,DataLoader,Unhandled exception: KeyError('customer_id')
2024-01-15 11:22:22,WARN,Validator,"Record count mismatch: expected 910, got 3138"
2024-01-15 11:22:30,INFO,Scheduler,File loaded successfully
2024-01-15 11:22:39,INFO,Scheduler,Batch 549 processed successfully
2024-01-15 11:22:48,ERROR,Transformer,Null detected in field: user_id
2024-01-15 11:22:56,WARN,Exporter,"Partial batch processed, 1719 records skipped"
2024-01-15 11:23:05,INFO,Validator,Checkpoint saved
2024-01-15 11:23:14,INFO,Validator,Job completed in 3707 seconds
2024-01-15 11:23:23,WARN,DataLoader,Slow query detected: 4358ms
2024-01-15 11:23:31,DEBUG,Exporter,Variable state: batch_size=3016
2024-01-15 11:23:40,INFO,Exporter,File loaded successfully
2024-01-15 11:23:49,DEBUG,Validator,Entering function process_batch()
2024-01-15 11:23:57,INFO,Transformer,Connection established to source system
2024-01-15 11:24:06,WARN,DataLoader,Deprecated config key used: legacy_mode
2024-01-15 11:24:15,DEBUG,Exporter,Memory usage: 3442MB
2024-01-15 11:24:24,ERROR,DataLoader,Connection timeout after 1549 seconds
2024-01-15 11:24:32,INFO,Transformer,Checkpoint saved
2024-01-15 11:24:41,WARN,Validator,Slow query detected: 4861ms
2024-01-15 11:24:50,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 11:24:58,INFO,Validator,Starting data load
2024-01-15 11:25:07,WARN,Validator,"Record count mismatch: expected 1216, got 2893"
2024-01-15 11:25:16,INFO,Transformer,Checkpoint saved
2024-01-15 11:25:24,INFO,Transformer,Batch 1258 processed successfully
2024-01-15 11:25:33,INFO,DataLoader,Job completed in 4707 seconds
2024-01-15 11:25:42,INFO,Validator,Starting data load
2024-01-15 11:25:51,ERROR,Validator,Connection timeout after 1212 seconds
2024-01-15 11:25:59,INFO,Transformer,Checkpoint saved
2024-01-15 11:26:08,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 11:26:17,DEBUG,Transformer,Entering function process_batch()
2024-01-15 11:26:25,INFO,Validator,Connection established to source system
2024-01-15 11:26:34,ERROR,Scheduler,Failed to write output file: permission denied
2024-01-15 11:26:43,ERROR,Exporter,Null value found in column: amount
2024-01-15 11:26:51,INFO,DataLoader,Connection established to source system
2024-01-15 11:27:00,INFO,Validator,File loaded successfully
2024-01-15 11:27:09,WARN,Transformer,Deprecated config key used: legacy_mode
2024-01-15 11:27:18,INFO,Exporter,Batch 716 processed successfully
2024-01-15 11:27:26,INFO,Exporter,Job completed in 4942 seconds
2024-01-15 11:27:35,WARN,DataLoader,Deprecated config key used: legacy_mode
2024-01-15 11:27:44,ERROR,Exporter,Connection timeout after 3164 seconds
2024-01-15 11:27:52,INFO,Validator,Job completed in 2524 seconds
2024-01-15 11:28:01,DEBUG,DataLoader,Cache hit ratio: 3640%
2024-01-15 11:28:10,ERROR,Validator,Null detected in field: user_id
2024-01-15 11:28:19,INFO,Scheduler,Checkpoint saved
2024-01-15 11:28:27,INFO,Exporter,Checkpoint saved
2024-01-15 11:28:36,DEBUG,Scheduler,Query plan: sequential scan on table orders
2024-01-15 11:28:45,INFO,Validator,Connection established to source system
2024-01-15 11:28:53,WARN,Scheduler,"Retrying connection, attempt 1633"
2024-01-15 11:29:02,DEBUG,Validator,Variable state: batch_size=4019
2024-01-15 11:29:11,DEBUG,Validator,Variable state: batch_size=2490
2024-01-15 11:29:19,WARN,Exporter,"Retrying connection, attempt 220"
2024-01-15 11:29:28,INFO,Validator,Batch 3872 processed successfully
2024-01-15 11:29:37,ERROR,Validator,Schema validation failed for table: orders
2024-01-15 11:29:46,DEBUG,Transformer,Entering function process_batch()
2024-01-15 11:29:54,WARN,DataLoader,"Partial batch processed, 2964 records skipped"
2024-01-15 11:30:03,WARN,Exporter,Deprecated config key used: legacy_mode
2024-01-15 11:30:12,INFO,Scheduler,File loaded successfully
2024-01-15 11:30:20,WARN,Transformer,Deprecated config key used: legacy_mode
2024-01-15 11:30:29,INFO,DataLoader,Job completed in 2959 seconds
2024-01-15 11:30:38,ERROR,Validator,Null value found in column: amount
2024-01-15 11:30:47,WARN,DataLoader,"Partial batch processed, 1588 records skipped"
2024-01-15 11:30:55,ERROR,Scheduler,Duplicate primary key detected: 1370
2024-01-15 11:31:04,INFO,Validator,Batch 2467 processed successfully
2024-01-15 11:31:13,ERROR,Validator,Null value found in column: amount
2024-01-15 11:31:21,INFO,Transformer,File loaded successfully
2024-01-15 11:31:30,INFO,Exporter,Connection established to source system
2024-01-15 11:31:39,INFO,Transformer,Checkpoint saved
2024-01-15 11:31:47,ERROR,Scheduler,Unhandled exception: KeyError('customer_id')
2024-01-15 11:31:56,ERROR,DataLoader,Schema validation failed for table: orders
2024-01-15 11:32:05,INFO,Transformer,File loaded successfully
2024-01-15 11:32:14,INFO,Validator,Starting data load
2024-01-15 11:32:22,WARN,Validator,"Retrying connection, attempt 2496"
2024-01-15 11:32:31,ERROR,DataLoader,Null detected in field: user_id
2024-01-15 11:32:40,ERROR,Validator,Null detected in field: user_id
2024-01-15 11:32:48,DEBUG,Exporter,Entering function process_batch()
2024-01-15 11:32:57,ERROR,Exporter,Null value found in column: amount
2024-01-15 11:33:06,INFO,Scheduler,Checkpoint saved
2024-01-15 11:33:14,INFO,Validator,File loaded successfully
2024-01-15 11:33:23,ERROR,DataLoader,Duplicate primary key detected: 1015
2024-01-15 11:33:32,INFO,Transformer,Starting data load
2024-01-15 11:33:41,INFO,Validator,Checkpoint saved
2024-01-15 11:33:49,INFO,Scheduler,Batch 1982 processed successfully
2024-01-15 11:33:58,WARN,DataLoader,"Partial batch processed, 115 records skipped"
2024-01-15 11:34:07,INFO,Transformer,Job completed in 1408 seconds
2024-01-15 11:34:15,INFO,DataLoader,Starting data load
2024-01-15 11:34:24,INFO,Scheduler,Starting data load
2024-01-15 11:34:33,INFO,Validator,Connection established to source system
2024-01-15 11:34:42,WARN,Exporter,"Record count mismatch: expected 2575, got 1013"
2024-01-15 11:34:50,WARN,Scheduler,"Retrying connection, attempt 4062"
2024-01-15 11:34:59,ERROR,Scheduler,Failed to write output file: permission denied
2024-01-15 11:35:08,INFO,DataLoader,Connection established to source system
2024-01-15 11:35:16,WARN,Validator,Slow query detected: 1851ms
2024-01-15 11:35:25,INFO,Exporter,Starting data load
2024-01-15 11:35:34,DEBUG,Validator,Cache hit ratio: 105%
2024-01-15 11:35:42,ERROR,Exporter,Schema validation failed for table: orders
2024-01-15 11:35:51,INFO,Exporter,Connection established to source system
2024-01-15 11:36:00,ERROR,Transformer,Null value found in column: amount
2024-01-15 11:36:09,INFO,Scheduler,Connection established to source system
2024-01-15 11:36:17,DEBUG,Exporter,Memory usage: 4768MB
2024-01-15 11:36:26,INFO,Exporter,Job completed in 3898 seconds
2024-01-15 11:36:35,DEBUG,Exporter,Variable state: batch_size=2285
2024-01-15 11:36:43,ERROR,DataLoader,Null value found in column: amount
2024-01-15 11:36:52,WARN,Transformer,"Record count mismatch: expected 816, got 433"
2024-01-15 11:37:01,DEBUG,Exporter,Entering function process_batch()
2024-01-15 11:37:09,WARN,Validator,"Retrying connection, attempt 2481"
2024-01-15 11:37:18,ERROR,Scheduler,Duplicate primary key detected: 4033
2024-01-15 11:37:27,INFO,Exporter,Connection established to source system
2024-01-15 11:37:36,WARN,Scheduler,"Partial batch processed, 145 records skipped"
2024-01-15 11:37:44,DEBUG,DataLoader,Query plan: sequential scan on table orders
2024-01-15 11:37:53,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 11:38:02,INFO,Validator,Batch 1345 processed successfully
2024-01-15 11:38:10,INFO,Validator,Batch 3188 processed successfully
2024-01-15 11:38:19,ERROR,Scheduler,Failed to write output file: permission denied
2024-01-15 11:38:28,ERROR,Scheduler,Schema validation failed for table: orders
2024-01-15 11:38:37,DEBUG,Scheduler,Entering function process_batch()
2024-01-15 11:38:45,WARN,Exporter,"Partial batch processed, 2890 records skipped"
2024-01-15 11:38:54,INFO,DataLoader,Checkpoint saved
2024-01-15 11:39:03,DEBUG,Validator,Variable state: batch_size=221
2024-01-15 11:39:11,INFO,Exporter,Job completed in 2928 seconds
2024-01-15 11:39:20,INFO,Transformer,Starting data load
2024-01-15 11:39:29,WARN,DataLoader,Deprecated config key used: legacy_mode
2024-01-15 11:39:37,INFO,Scheduler,Job completed in 307 seconds
2024-01-15 11:39:46,ERROR,Exporter,Unhandled exception: KeyError('customer_id')
2024-01-15 11:39:55,INFO,Exporter,Checkpoint saved
2024-01-15 11:40:04,INFO,Exporter,Job completed in 4691 seconds
2024-01-15 11:40:12,ERROR,DataLoader,Failed to write output file: permission denied
2024-01-15 11:40:21,WARN,Validator,"Retrying connection, attempt 2454"
2024-01-15 11:40:30,DEBUG,Transformer,Query plan: sequential scan on table orders
2024-01-15 11:40:38,INFO,Validator,File loaded successfully
2024-01-15 11:40:47,INFO,Transformer,Checkpoint saved
2024-01-15 11:40:56,INFO,Validator,Job completed in 552 seconds
2024-01-15 11:41:04,ERROR,Exporter,Schema validation failed for table: orders
2024-01-15 11:41:13,ERROR,Validator,Unhandled exception: KeyError('customer_id')
2024-01-15 11:41:22,ERROR,Validator,Null detected in field: user_id
2024-01-15 11:41:31,INFO,Scheduler,Connection established to source system
2024-01-15 11:41:39,DEBUG,Scheduler,Cache hit ratio: 4726%
2024-01-15 11:41:48,INFO,Exporter,Job completed in 4365 seconds
2024-01-15 11:41:57,DEBUG,DataLoader,Variable state: batch_size=1644
2024-01-15 11:42:05,WARN,Transformer,"Retrying connection, attempt 2460"
2024-01-15 11:42:14,INFO,DataLoader,Batch 1668 processed successfully
2024-01-15 11:42:23,INFO,Validator,Batch 1316 processed successfully
2024-01-15 11:42:32,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 11:42:40,INFO,DataLoader,Starting data load
2024-01-15 11:42:49,WARN,Exporter,Slow query detected: 304ms
2024-01-15 11:42:58,INFO,Transformer,File loaded successfully
2024-01-15 11:43:06,ERROR,Transformer,Failed to write output file: permission denied
2024-01-15 11:43:15,ERROR,DataLoader,Duplicate primary key detected: 688
2024-01-15 11:43:24,WARN,DataLoader,Slow query detected: 2978ms
2024-01-15 11:43:32,INFO,Transformer,Starting data load
2024-01-15 11:43:41,ERROR,DataLoader,Unhandled exception: KeyError('customer_id')
2024-01-15 11:43:50,INFO,DataLoader,Starting data load
2024-01-15 11:43:59,ERROR,Validator,Connection timeout after 4787 seconds
2024-01-15 11:44:07,ERROR,Transformer,Schema validation failed for table: orders
2024-01-15 11:44:16,INFO,Transformer,Job completed in 3601 seconds
2024-01-15 11:44:25,INFO,Scheduler,File loaded successfully
2024-01-15 11:44:33,INFO,DataLoader,Job completed in 4471 seconds
2024-01-15 11:44:42,WARN,Transformer,Deprecated config key used: legacy_mode
2024-01-15 11:44:51,WARN,Validator,Deprecated config key used: legacy_mode
2024-01-15 11:45:00,INFO,DataLoader,Batch 1964 processed successfully
2024-01-15 11:45:08,WARN,Validator,Deprecated config key used: legacy_mode
2024-01-15 11:45:17,DEBUG,Exporter,Query plan: sequential scan on table orders
2024-01-15 11:45:26,DEBUG,Validator,Memory usage: 740MB
2024-01-15 11:45:34,INFO,Transformer,Connection established to source system
2024-01-15 11:45:43,ERROR,Validator,Duplicate primary key detected: 657
2024-01-15 11:45:52,WARN,Exporter,Deprecated config key used: legacy_mode
2024-01-15 11:46:00,DEBUG,Validator,Variable state: batch_size=544
2024-01-15 11:46:09,INFO,Scheduler,Batch 2677 processed successfully
2024-01-15 11:46:18,ERROR,DataLoader,Failed to write output file: permission denied
2024-01-15 11:46:27,ERROR,Transformer,Null value found in column: amount
2024-01-15 11:46:35,ERROR,Validator,Unhandled exception: KeyError('customer_id')
2024-01-15 11:46:44,INFO,Scheduler,Batch 1066 processed successfully
2024-01-15 11:46:53,ERROR,Validator,Schema validation failed for table: orders
2024-01-15 11:47:01,INFO,Scheduler,Job completed in 2309 seconds
2024-01-15 11:47:10,INFO,Validator,Starting data load
2024-01-15 11:47:19,DEBUG,Scheduler,Cache hit ratio: 170%
2024-01-15 11:47:27,DEBUG,Scheduler,Cache hit ratio: 729%
2024-01-15 11:47:36,INFO,Transformer,File loaded successfully
2024-01-15 11:47:45,WARN,Transformer,"Record count mismatch: expected 3015, got 1394"
2024-01-15 11:47:54,DEBUG,DataLoader,Entering function process_batch()
2024-01-15 11:48:02,ERROR,Exporter,Duplicate primary key detected: 4049
2024-01-15 11:48:11,INFO,Transformer,Starting data load
2024-01-15 11:48:20,ERROR,Exporter,Null detected in field: user_id
2024-01-15 11:48:28,WARN,Validator,"Retrying connection, attempt 3427"
2024-01-15 11:48:37,INFO,Transformer,File loaded successfully
2024-01-15 11:48:46,INFO,Exporter,Starting data load
2024-01-15 11:48:55,ERROR,Exporter,Null value found in column: amount
2024-01-15 11:49:03,INFO,Validator,Batch 3257 processed successfully
2024-01-15 11:49:12,ERROR,Exporter,Failed to write output file: permission denied
2024-01-15 11:49:21,INFO,Scheduler,File loaded successfully
2024-01-15 11:49:29,DEBUG,Exporter,Memory usage: 4968MB
2024-01-15 11:49:38,ERROR,DataLoader,Null value found in column: amount
2024-01-15 11:49:47,WARN,Validator,Slow query detected: 3039ms
2024-01-15 11:49:55,DEBUG,Scheduler,Entering function process_batch()
2024-01-15 11:50:04,INFO,Scheduler,Connection established to source system
2024-01-15 11:50:13,INFO,Validator,Batch 4346 processed successfully
2024-01-15 11:50:22,INFO,DataLoader,Job completed in 362 seconds
2024-01-15 11:50:30,WARN,Validator,Deprecated config key used: legacy_mode
2024-01-15 11:50:39,DEBUG,Validator,Variable state: batch_size=2161
2024-01-15 11:50:48,INFO,Transformer,Job completed in 4025 seconds
2024-01-15 11:50:56,WARN,Exporter,"Record count mismatch: expected 1548, got 1218"
2024-01-15 11:51:05,INFO,Transformer,File loaded successfully
2024-01-15 11:51:14,INFO,Exporter,Connection established to source system
2024-01-15 11:51:22,INFO,Validator,Batch 4595 processed successfully
2024-01-15 11:51:31,WARN,DataLoader,"Retrying connection, attempt 1013"
2024-01-15 11:51:40,INFO,Validator,Starting data load
